SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BDL,EQ,1042.0,1057.5,1035.0,1053.2,1052.0,1052.1,315962,331253095.75,10-NOV-2023,19108,INE171Z01018
BECTORFOOD,EQ,1224.9,1287.55,1190.45,1217.4,1216.35,1214.05,691593,854531687.0,10-NOV-2023,49284,INE495P01012
BEL,EQ,137.5,139.1,137.05,138.8,138.85,137.95,5781314,799855940.35,10-NOV-2023,35812,INE263A01024
BEML,EQ,2165.0,2195.0,2142.6,2170.85,2173.0,2094.15,629841,1366124699.65,10-NOV-2023,38221,INE258A01016
BEPL,EQ,87.25,88.95,87.25,88.0,87.65,87.85,268779,23729440.0,10-NOV-2023,3496,INE922A01025
BERGEPAINT,EQ,578.95,579.0,568.6,578.4,577.7,578.95,513917,295394439.4,10-NOV-2023,15098,INE463A01038
BFINVEST,EQ,490.05,491.3,478.0,481.9,482.85,489.95,44559,21649668.1,10-NOV-2023,2027,INE878K01010
BFSI,EQ,19.67,19.98,19.67,19.9,19.93,19.82,143821,2851402.98,10-NOV-2023,508,INF769K01HI8
BFUTILITIE,EQ,610.9,627.0,604.05,615.95,620.0,611.65,60110,37087849.7,10-NOV-2023,1886,INE243D01012
BGRENERGY,EQ,73.5,75.0,72.7,73.3,73.05,73.6,200194,14712935.65,10-NOV-2023,1646,INE661I01014
BHAGCHEM,EQ,1579.6,1617.45,1571.55,1593.3,1591.0,1577.8,4950,7861306.5,10-NOV-2023,407,INE414D01019
BHAGERIA,EQ,145.65,149.95,145.65,147.55,147.2,149.1,12469,1847722.5,10-NOV-2023,350,INE354C01027
BHARATFORG,EQ,1032.0,1043.0,1018.0,1040.5,1040.0,1032.9,1066829,1102352795.85,10-NOV-2023,32367,INE465A01025
BHARATGEAR,EQ,115.0,115.05,113.0,113.85,113.75,116.85,53227,6061069.0,10-NOV-2023,1017,INE561C01019
BHARATRAS,EQ,9274.0,9274.0,9000.0,9113.45,9100.0,9188.45,675,6146187.3,10-NOV-2023,396,INE838B01013
BHARATWIRE,EQ,282.7,288.65,278.05,286.65,285.95,282.95,400081,114241698.7,10-NOV-2023,4624,INE316L01019
BHARTIARTL,EQ,929.0,937.0,929.0,935.5,934.35,932.35,1345614,1256686984.6,10-NOV-2023,58393,INE397D01024
BHEL,EQ,125.55,130.2,123.8,129.05,128.95,125.8,24894388,3183243159.5,10-NOV-2023,75124,INE257A01026
BIGBLOC,EQ,153.1,154.85,150.0,150.75,151.4,152.1,45638,6924772.25,10-NOV-2023,2199,INE412U01025
BIKAJI,EQ,524.9,528.2,513.0,515.8,514.0,524.0,299462,155623697.25,10-NOV-2023,9343,INE00E101023
BIL,EQ,235.0,235.0,230.9,232.1,234.5,230.7,1900,440938.95,10-NOV-2023,134,INE828A01016
BIOCON,EQ,227.85,228.65,222.55,227.4,228.3,227.05,2629871,592159950.05,10-NOV-2023,25729,INE376G01013
BIOFILCHEM,EQ,48.85,49.1,48.45,48.95,49.1,48.85,4888,239065.7,10-NOV-2023,153,INE829A01014
BIRLACABLE,EQ,280.0,283.0,276.5,277.9,277.0,280.05,51909,14462128.8,10-NOV-2023,1760,INE800A01015
BIRLACORPN,EQ,1299.3,1305.75,1264.45,1272.55,1275.2,1299.3,89347,114056110.0,10-NOV-2023,8676,INE340A01012
BIRLAMONEY,EQ,108.9,114.75,107.55,109.3,109.25,109.05,996782,111395069.7,10-NOV-2023,9921,INE865C01022
BLAL,EQ,160.8,162.5,158.2,159.0,159.4,160.95,68033,10910906.6,10-NOV-2023,2795,INE0N7W01012
BLBLIMITED,EQ,21.25,21.8,21.25,21.45,21.5,21.55,38124,821099.2,10-NOV-2023,294,INE791A01024
BLISSGVS,EQ,111.95,118.8,110.0,118.05,117.0,111.6,1813757,210594155.15,10-NOV-2023,10523,INE416D01022
BLKASHYAP,EQ,65.8,68.9,65.7,66.15,66.2,65.5,790810,52748824.1,10-NOV-2023,3272,INE350H01032
BLS,EQ,265.05,278.0,261.3,274.45,274.0,267.4,3068143,840081958.5,10-NOV-2023,54737,INE153T01027
BLUEDART,EQ,6699.8,6829.0,6649.2,6807.15,6787.65,6699.8,29853,201260918.9,10-NOV-2023,4850,INE233B01017
BLUEJET,EQ,399.0,402.7,376.65,387.75,388.9,404.05,666783,260865399.0,10-NOV-2023,12373,INE0KBH01020
BLUESTARCO,EQ,922.0,959.5,915.95,950.0,948.6,921.8,223767,211095597.6,10-NOV-2023,18204,INE472A01039
BODALCHEM,EQ,73.7,74.3,72.95,73.35,73.8,73.7,179470,13194030.45,10-NOV-2023,2059,INE338D01028
BOMDYEING,EQ,154.0,155.75,153.05,154.8,155.4,154.3,1285831,198562530.9,10-NOV-2023,10392,INE032A01023
BOROLTD,EQ,405.4,406.3,401.0,402.35,401.05,404.05,36476,14714219.95,10-NOV-2023,3117,INE02PY01013
BORORENEW,EQ,428.0,438.75,426.35,431.5,431.0,430.25,231495,100372407.55,10-NOV-2023,9117,INE666D01022
BOSCHLTD,EQ,19325.1,19800.0,19315.2,19572.45,19585.0,19535.0,35887,703379553.65,10-NOV-2023,11450,INE323A01026
BPCL,EQ,381.8,386.1,380.5,384.05,383.4,383.55,2466243,946784375.55,10-NOV-2023,48450,INE029A01011
BRIGADE,EQ,702.45,721.0,695.1,700.9,703.95,695.45,569549,403455203.15,10-NOV-2023,27202,INE791I01019
BRITANNIA,EQ,4657.45,4685.85,4621.0,4681.95,4677.6,4652.1,142336,663759638.0,10-NOV-2023,18848,INE216A01030
BRNL,EQ,40.6,41.45,39.7,40.2,40.35,41.2,131248,5269201.1,10-NOV-2023,1010,INE727S01012
BSE,EQ,1970.0,2055.0,1965.15,2010.75,2029.0,1963.45,1693527,3417037663.55,10-NOV-2023,73002,INE118H01025
BSHSL,EQ,242.15,249.0,242.05,248.05,248.9,241.85,23488,5806068.3,10-NOV-2023,493,INE032Z01020
BSL,EQ,180.0,180.0,173.05,177.7,177.05,176.8,3200,565669.85,10-NOV-2023,221,INE594B01012
BSLGOLDETF,EQ,53.89,54.47,53.88,54.33,54.35,53.84,455241,24608732.31,10-NOV-2023,670,INF209KB18D3
BSLNIFTY,EQ,21.71,22.12,21.71,22.06,22.12,22.03,41906,922800.98,10-NOV-2023,2486,INF209KB19D1
BSLSENETFG,EQ,63.42,63.6,63.09,63.59,63.6,63.29,490,31067.55,10-NOV-2023,38,INF209KB10E8
BSOFT,EQ,584.6,593.9,580.0,583.4,583.95,583.0,2069707,1211610313.65,10-NOV-2023,32869,INE836A01035
BTML,EQ,168.0,168.0,160.55,162.55,162.65,160.8,61752,10047959.05,10-NOV-2023,1321,INE0EEJ01015
BURNPUR,EQ,6.4,6.75,6.4,6.65,6.7,6.35,1671014,11104687.55,10-NOV-2023,1708,INE817H01014
BUTTERFLY,EQ,1063.05,1090.0,1063.05,1079.65,1080.0,1074.85,2226,2405560.4,10-NOV-2023,446,INE295F01017
BYKE,EQ,50.0,52.0,49.6,49.85,49.7,49.6,597081,30430287.55,10-NOV-2023,2596,INE319B01014
CALSOFT,EQ,14.15,14.15,13.5,13.85,13.9,13.55,9347,128781.15,10-NOV-2023,162,INE526B01014
CAMLINFINE,EQ,128.0,129.4,127.2,127.75,127.75,128.85,393224,50301607.8,10-NOV-2023,3118,INE052I01032
CAMPUS,EQ,249.95,261.9,237.8,258.85,257.9,264.0,10768597,2696899653.35,10-NOV-2023,166472,INE278Y01022
CAMS,EQ,2388.8,2465.0,2388.0,2425.4,2424.0,2376.3,279541,680113375.1,10-NOV-2023,32011,INE596I01012
CANBK,EQ,383.0,388.2,381.0,387.4,387.95,384.0,3213479,1239303449.45,10-NOV-2023,34992,INE476A01014
CANFINHOME,EQ,753.9,755.9,746.7,748.35,748.65,754.45,199819,149898715.45,10-NOV-2023,6414,INE477A01020
CANTABIL,EQ,206.0,206.0,199.1,201.3,200.1,203.1,47790,9697533.1,10-NOV-2023,1336,INE068L01024
CAPACITE,EQ,224.2,227.95,221.0,227.0,226.8,225.8,897173,202961706.65,10-NOV-2023,12734,INE264T01014
CAPLIPOINT,EQ,1115.0,1230.0,1111.55,1199.0,1205.0,1106.45,1483187,1775937392.1,10-NOV-2023,79284,INE475E01026
CAPTRUST,EQ,101.1,101.1,99.0,99.35,99.0,99.7,8189,818661.6,10-NOV-2023,128,INE707C01018
CARBORUNIV,EQ,1070.0,1084.85,1067.05,1072.35,1068.0,1070.85,50779,54604312.2,10-NOV-2023,5427,INE120A01034
CAREERP,EQ,217.55,223.6,213.6,215.1,214.5,220.35,74061,16215134.95,10-NOV-2023,10507,INE521J01018
CARERATING,EQ,848.9,867.95,843.15,865.5,857.5,852.1,46794,40137541.0,10-NOV-2023,3900,INE752H01013
CARTRADE,EQ,733.9,874.25,728.0,863.75,874.25,728.55,4863052,4043769618.85,10-NOV-2023,141929,INE290S01011
CARYSIL,EQ,761.85,837.1,761.85,824.55,826.0,761.8,1230025,985645920.5,10-NOV-2023,46310,INE482D01024
CASTROLIND,EQ,136.2,138.15,136.0,136.65,136.45,137.0,711821,97602255.7,10-NOV-2023,12477,INE172A01027
CCL,EQ,627.0,641.0,621.6,625.6,627.05,625.35,151439,95448326.35,10-NOV-2023,10921,INE421D01022
CDSL,EQ,1696.0,1788.0,1691.25,1777.05,1784.05,1692.75,6328545,11025550544.9,10-NOV-2023,171591,INE736A01011
CEATLTD,EQ,2150.0,2152.0,2101.1,2107.1,2109.8,2150.5,304330,645764012.8,10-NOV-2023,19101,INE482A01020
CELLO,EQ,785.0,798.7,781.1,789.6,786.0,785.2,1114462,879318412.65,10-NOV-2023,24336,INE0LMW01024
CENTENKA,EQ,414.35,414.35,408.05,411.95,413.0,414.35,28464,11705091.65,10-NOV-2023,2224,INE485A01015
CENTRALBK,EQ,44.15,44.2,43.65,43.9,43.95,44.25,6306351,276833721.0,10-NOV-2023,10703,INE483A01010
CENTRUM,EQ,26.5,30.8,26.05,29.6,29.5,26.55,8605630,251737252.7,10-NOV-2023,15731,INE660C01027
CENTURYPLY,EQ,642.0,651.95,627.05,635.95,634.95,638.65,113242,71520777.05,10-NOV-2023,9534,INE348B01021
CENTURYTEX,EQ,1160.7,1173.45,1155.05,1171.35,1169.0,1169.3,98355,114561138.1,10-NOV-2023,5484,INE055A01016
CERA,EQ,8589.8,8750.0,8555.3,8607.1,8620.0,8598.6,17271,149483589.0,10-NOV-2023,7362,INE739E01017
CESC,EQ,89.3,90.15,88.8,89.05,89.2,89.4,1703459,152190959.15,10-NOV-2023,10070,INE486A01021
CGCL,EQ,754.3,765.0,745.0,762.15,764.85,754.3,118267,89536810.15,10-NOV-2023,3243,INE180C01026
CGPOWER,EQ,386.25,389.55,379.6,388.55,387.65,383.65,1117609,430193557.25,10-NOV-2023,25488,INE067A01029
CHALET,EQ,588.0,594.0,582.0,584.3,582.1,588.45,85755,50435277.6,10-NOV-2023,6382,INE427F01016
CHAMBLFERT,EQ,306.8,308.6,304.0,307.8,307.05,307.25,2685242,823260571.35,10-NOV-2023,24972,INE085A01013
CHEMBOND,EQ,433.55,454.4,428.6,443.45,448.0,429.75,61963,27407565.9,10-NOV-2023,4615,INE995D01025
CHEMCON,EQ,267.0,267.8,264.8,265.2,265.8,266.6,19584,5207036.4,10-NOV-2023,1199,INE03YM01018
CHEMFAB,EQ,364.9,364.9,358.2,358.75,358.4,361.45,4905,1766447.05,10-NOV-2023,377,INE783X01023
CHEMPLASTS,EQ,442.7,450.0,438.0,447.3,448.5,438.3,48161,21438280.4,10-NOV-2023,3863,INE488A01050
CHENNPETRO,EQ,572.5,587.2,569.1,585.4,585.85,572.55,1265944,736706742.7,10-NOV-2023,23207,INE178A01016
CHEVIOT,EQ,1268.0,1271.0,1238.0,1240.05,1250.0,1255.5,5103,6382608.0,10-NOV-2023,697,INE974B01016
CHOICEIN,EQ,448.0,448.0,436.9,441.1,439.0,434.05,644330,284137228.15,10-NOV-2023,8889,INE102B01014
CHOLAFIN,EQ,1149.95,1151.8,1132.05,1148.25,1147.65,1152.05,650284,744056288.1,10-NOV-2023,40790,INE121A01024
CHOLAHLDNG,EQ,1128.8,1156.9,1105.6,1139.0,1121.3,1116.85,117977,132983878.2,10-NOV-2023,14815,INE149A01033
CIEINDIA,EQ,470.35,472.3,467.2,470.25,470.0,473.1,304043,142957343.95,10-NOV-2023,9693,INE536H01010
CIGNITITEC,EQ,1091.65,1094.8,1062.0,1075.45,1081.5,1091.65,128817,138239256.25,10-NOV-2023,7699,INE675C01017
CIPLA,EQ,1237.85,1242.0,1230.0,1240.1,1239.1,1238.15,576673,713042730.5,10-NOV-2023,25842,INE059A01026
CLEAN,EQ,1362.05,1381.15,1362.0,1371.0,1370.0,1375.35,58826,80657436.65,10-NOV-2023,5605,INE227W01023
CLEDUCATE,EQ,84.0,86.15,82.15,83.65,83.7,84.85,293518,24615773.75,10-NOV-2023,4215,INE201M01029
CLSEL,EQ,209.85,211.7,207.05,208.9,208.05,209.0,75689,15856202.35,10-NOV-2023,2758,INE419D01026
CMSINFO,EQ,377.5,384.6,375.05,376.15,377.0,377.05,562595,213782917.95,10-NOV-2023,14376,INE925R01014
COALINDIA,EQ,324.45,326.15,321.55,323.4,323.9,323.55,8445203,2736340867.7,10-NOV-2023,101433,INE522F01014
COASTCORP,EQ,254.85,256.85,252.3,253.7,252.55,256.4,8285,2103859.7,10-NOV-2023,493,INE377E01016
COCHINSHIP,EQ,1035.0,1068.85,1030.0,1048.7,1049.3,1037.6,1981727,2086820298.8,10-NOV-2023,47065,INE704P01017
COFFEEDAY,EQ,47.0,47.55,46.05,46.95,47.2,48.6,2100962,98462834.1,10-NOV-2023,7562,INE335K01011
COFORGE,EQ,5100.0,5149.0,5074.0,5139.0,5145.0,5128.1,156660,800354075.05,10-NOV-2023,17534,INE591G01017
COLPAL,EQ,2128.0,2128.0,2102.45,2107.35,2108.0,2128.8,147774,312050390.35,10-NOV-2023,19618,INE259A01022
COMPUSOFT,EQ,23.8,24.25,23.8,24.15,24.1,24.1,197672,4753171.9,10-NOV-2023,1180,INE453B01029
CONCOR,EQ,735.35,739.0,726.0,736.85,739.0,735.35,488913,358074857.05,10-NOV-2023,31853,INE111A01025
CONCORDBIO,EQ,1344.6,1344.6,1267.0,1302.6,1306.0,1377.9,423319,550117716.9,10-NOV-2023,29061,INE338H01029
CONFIPET,EQ,82.4,83.9,82.1,83.4,83.85,82.35,647069,53795572.9,10-NOV-2023,4358,INE552D01024
CONSOFINVT,EQ,190.05,195.0,185.4,191.0,191.4,187.2,53732,10212578.05,10-NOV-2023,1910,INE025A01027
CONSUMBEES,EQ,94.4,94.6,93.21,93.89,93.95,94.05,7937,744144.79,10-NOV-2023,317,INF204KA1LD7
CONTROLPR,EQ,869.35,875.0,842.2,851.35,856.0,869.35,29467,25128268.3,10-NOV-2023,5539,INE663B01015
CORALFINAC,EQ,44.0,44.2,42.35,43.1,43.45,43.8,84571,3653835.65,10-NOV-2023,646,INE558D01021
CORDSCABLE,EQ,113.1,115.0,112.3,113.85,114.4,113.4,42202,4813798.35,10-NOV-2023,757,INE792I01017
COROMANDEL,EQ,1109.1,1114.85,1092.95,1097.5,1099.15,1109.1,220538,242569174.85,10-NOV-2023,14547,INE169A01031
COSMOFIRST,EQ,630.5,642.1,630.5,635.5,633.0,635.25,29481,18723811.2,10-NOV-2023,3621,INE757A01017
COUNCODOS,EQ,4.2,4.45,4.2,4.45,4.45,4.25,345600,1525115.85,10-NOV-2023,258,INE695B01025
CPSEETF,EQ,55.07,55.37,54.66,55.29,55.37,54.85,686354,37810400.16,10-NOV-2023,3936,INF457M01133
CRAFTSMAN,EQ,4909.05,4956.0,4876.0,4888.05,4876.0,4909.1,11571,56836142.2,10-NOV-2023,3708,INE00LO01017
CREATIVE,EQ,660.0,709.9,656.55,691.4,692.25,671.1,49028,33852898.4,10-NOV-2023,3510,INE985W01018
CREATIVEYE,EQ,3.8,3.8,3.8,3.8,3.8,3.8,165,627.0,10-NOV-2023,5,INE230B01021
CREDITACC,EQ,1683.7,1725.0,1675.0,1699.7,1686.0,1686.75,294603,501577495.55,10-NOV-2023,19465,INE741K01010
CREST,EQ,252.0,269.95,242.05,259.5,258.25,246.9,182443,47783399.65,10-NOV-2023,3272,INE559D01011
CRISIL,EQ,4203.0,4235.1,4065.05,4099.85,4100.0,4182.05,91446,383202784.35,10-NOV-2023,11518,INE007A01025
CROMPTON,EQ,281.9,283.6,279.15,282.25,283.45,281.45,717289,202157973.85,10-NOV-2023,15509,INE299U01018
CROWN,EQ,68.6,70.0,65.65,69.4,69.1,67.85,13144,892519.75,10-NOV-2023,235,INE491V01019
CSBBANK,EQ,339.25,349.55,338.0,347.9,346.85,342.3,242306,83485277.55,10-NOV-2023,8531,INE679A01013
CSLFINANCE,EQ,360.0,380.1,353.0,375.55,378.0,356.15,188094,69276194.8,10-NOV-2023,8936,INE718F01018
CTE,EQ,71.4,73.0,70.5,71.3,71.2,71.25,57337,4112014.5,10-NOV-2023,809,INE627H01017
CUB,EQ,144.25,144.8,141.35,142.25,142.1,143.85,3323006,475000499.8,10-NOV-2023,20564,INE491A01021
CUBEXTUB,EQ,57.35,59.05,56.25,59.05,59.05,56.25,110994,6530564.85,10-NOV-2023,652,INE144D01012
CUMMINSIND,EQ,1750.5,1773.0,1731.45,1768.45,1772.7,1750.5,189259,332085549.8,10-NOV-2023,13637,INE298A01020
CUPID,EQ,739.9,817.15,738.35,817.15,817.15,742.9,482136,383113397.3,10-NOV-2023,9649,INE509F01011
CYBERTECH,EQ,143.6,144.2,141.85,142.7,142.1,143.6,27557,3936511.55,10-NOV-2023,814,INE214A01019
CYIENT,EQ,1660.0,1677.5,1646.6,1660.7,1657.95,1666.45,241625,401944402.95,10-NOV-2023,25556,INE136B01020
CYIENTDLM,EQ,640.0,640.85,632.0,633.75,633.7,640.65,76995,48910081.15,10-NOV-2023,6433,INE055S01018
DABUR,EQ,532.65,535.0,526.7,533.35,533.5,534.85,1361649,724100929.9,10-NOV-2023,21412,INE016A01026
DALBHARAT,EQ,2081.25,2105.0,2066.1,2089.5,2097.0,2094.45,153274,320438530.3,10-NOV-2023,10263,INE00R701025
DALMIASUG,EQ,460.55,463.5,445.95,448.05,448.95,460.9,83011,37662931.0,10-NOV-2023,5905,INE495A01022
DAMODARIND,EQ,50.2,51.45,49.0,50.1,50.5,50.85,23974,1210926.75,10-NOV-2023,494,INE497D01022
DATAMATICS,EQ,568.05,578.45,564.8,570.35,571.15,572.75,119979,68645869.55,10-NOV-2023,8736,INE365B01017
DATAPATTNS,EQ,1883.0,1890.9,1815.0,1832.6,1835.0,1883.55,198305,363409881.25,10-NOV-2023,20866,INE0IX101010
DBCORP,EQ,292.1,299.7,292.1,298.35,298.6,295.65,64626,19219683.05,10-NOV-2023,2483,INE950I01011
DBL,EQ,347.25,367.45,340.05,361.8,360.8,347.25,3186921,1140259855.3,10-NOV-2023,41281,INE917M01012
DBOL,EQ,159.15,160.3,156.95,157.5,157.9,159.1,91840,14559139.4,10-NOV-2023,2427,INE0I3401014
DBREALTY,EQ,179.5,192.7,177.55,187.0,187.5,179.5,2693312,505352772.55,10-NOV-2023,13608,INE879I01012
DCAL,EQ,163.65,163.65,156.1,159.65,160.0,164.7,933687,148161039.55,10-NOV-2023,13276,INE385W01011
DCBBANK,EQ,113.05,113.9,111.55,111.9,112.0,112.85,1605642,180669941.3,10-NOV-2023,11839,INE503A01015
DCM,EQ,74.8,74.8,71.65,72.65,72.65,73.55,39274,2863076.65,10-NOV-2023,388,INE498A01018
DCMNVL,EQ,160.0,165.85,158.8,164.7,165.85,161.65,15048,2453251.75,10-NOV-2023,235,INE08KP01019
DCMSHRIRAM,EQ,877.0,894.4,877.0,883.8,886.0,881.7,30786,27264932.35,10-NOV-2023,3045,INE499A01024
DCMSRIND,EQ,125.8,125.95,123.0,123.95,125.0,125.3,62104,7731193.7,10-NOV-2023,930,INE843D01027
DCW,EQ,51.45,54.0,51.2,52.9,53.1,51.6,3696706,195620606.6,10-NOV-2023,10198,INE500A01029
DCXINDIA,EQ,281.9,284.1,275.4,277.1,279.0,281.7,331629,92580293.35,10-NOV-2023,12183,INE0KL801015
DECCANCE,EQ,500.7,508.65,497.0,500.75,497.0,501.75,8160,4092804.45,10-NOV-2023,728,INE583C01021
DEEPAKFERT,EQ,628.0,628.3,613.95,615.8,616.9,628.35,313403,194054393.15,10-NOV-2023,10254,INE501A01019
DEEPAKNTR,EQ,2079.85,2117.0,2055.05,2112.0,2113.0,2076.4,279373,585959382.65,10-NOV-2023,16325,INE288B01029
DEEPENR,EQ,141.75,142.95,135.3,138.45,140.55,140.55,10445,1457929.85,10-NOV-2023,336,INE677H01012
DEEPINDS,EQ,248.75,251.7,240.15,244.05,244.85,248.1,189483,46491509.2,10-NOV-2023,6652,INE0FHS01024
DELHIVERY,EQ,406.95,410.9,405.7,408.15,409.15,407.05,214966,87708198.7,10-NOV-2023,15933,INE148O01028
DELPHIFX,EQ,350.05,362.45,346.95,354.95,355.0,343.7,2220,789978.3,10-NOV-2023,162,INE726L01019
DELTACORP,EQ,138.7,140.65,137.65,140.1,140.15,139.35,1677082,233975721.05,10-NOV-2023,14600,INE124G01033
DEN,EQ,53.45,55.6,52.5,54.7,54.6,53.8,3539116,192315014.1,10-NOV-2023,10168,INE947J01015
DENORA,EQ,1771.05,1815.0,1763.15,1782.85,1780.0,1788.45,34834,62285417.55,10-NOV-2023,6042,INE244A01016
DEVIT,EQ,135.4,135.4,133.2,134.7,133.9,134.05,29316,3941941.1,10-NOV-2023,415,INE060X01026
DEVYANI,EQ,180.2,183.2,178.5,182.75,183.1,180.1,1300625,235865984.5,10-NOV-2023,16251,INE872J01023
DGCONTENT,EQ,19.25,19.4,18.15,18.4,18.9,18.9,11317,211475.95,10-NOV-2023,92,INE03JI01017
DHAMPURSUG,EQ,261.55,265.05,260.0,261.45,262.0,261.55,218066,57161804.5,10-NOV-2023,6413,INE041A01016
DHANBANK,EQ,28.0,28.7,27.8,28.15,28.2,29.1,4720257,132750407.8,10-NOV-2023,7918,INE680A01011
DHANI,EQ,39.95,40.9,39.0,39.55,39.7,39.4,545655,21669306.75,10-NOV-2023,2438,INE274G01010
DHANUKA,EQ,835.0,849.95,825.0,829.85,832.0,832.6,112141,94168361.15,10-NOV-2023,11691,INE435G01025
DHARMAJ,EQ,243.65,248.5,242.75,245.1,245.35,244.3,100846,24741059.3,10-NOV-2023,3957,INE00OQ01016
DHRUV,EQ,60.95,61.8,58.3,59.2,58.85,60.3,17025,1015077.7,10-NOV-2023,435,INE506Z01015
DHUNINV,EQ,930.0,954.0,929.0,933.6,930.05,919.75,2918,2739810.85,10-NOV-2023,308,INE320L01011
DIAMINESQ,EQ,466.25,497.95,458.7,474.55,468.35,466.1,11328,5426190.7,10-NOV-2023,1807,INE591D01014
DIAMONDYD,EQ,807.35,810.0,795.95,805.1,802.0,799.75,8035,6468742.75,10-NOV-2023,978,INE393P01035
DICIND,EQ,431.0,445.0,417.25,434.9,432.0,422.85,9139,3977548.95,10-NOV-2023,749,INE303A01010
DIGISPICE,EQ,30.5,31.7,30.05,30.2,30.25,31.6,211768,6526673.15,10-NOV-2023,786,INE927C01020
DISHTV,EQ,17.8,18.2,17.5,17.85,17.85,17.8,11194741,199694193.25,10-NOV-2023,9455,INE836F01026
DIVGIITTS,EQ,1067.0,1067.0,1047.2,1057.1,1059.95,1057.0,16589,17517540.25,10-NOV-2023,3100,INE753U01022
DIVISLAB,EQ,3491.05,3499.0,3472.25,3493.2,3493.75,3498.5,121439,423584698.1,10-NOV-2023,16604,INE361B01024
DIVOPPBEES,EQ,60.1,60.1,57.52,58.55,58.47,58.36,16921,987566.05,10-NOV-2023,574,INF204KA1MS3
DIXON,EQ,5282.05,5309.35,5223.25,5274.9,5272.0,5305.85,269973,1417634983.25,10-NOV-2023,30762,INE935N01020
DJML,EQ,159.15,165.35,157.25,161.05,161.1,158.85,10088,1626893.0,10-NOV-2023,392,INE0B1K01014
DLF,EQ,598.9,607.9,595.1,606.05,605.0,600.7,3378490,2038171222.95,10-NOV-2023,48127,INE271C01023
DLINKINDIA,EQ,298.0,303.8,298.0,301.9,303.8,299.9,56870,17123244.2,10-NOV-2023,2191,INE250K01012
DMART,EQ,3750.0,3800.0,3738.55,3798.4,3798.8,3747.6,205429,776620677.25,10-NOV-2023,24159,INE192R01011
DMCC,EQ,301.95,303.35,291.5,293.05,293.05,300.75,11972,3560683.05,10-NOV-2023,1084,INE505A01010
DODLA,EQ,735.0,749.95,724.8,745.85,746.9,735.7,72367,53549520.35,10-NOV-2023,6885,INE021O01019
DOLATALGO,EQ,59.05,62.0,58.4,60.85,61.3,58.45,597771,35973508.8,10-NOV-2023,2669,INE966A01022
DOLLAR,EQ,454.9,455.95,428.95,438.4,441.95,454.5,160327,71130914.75,10-NOV-2023,6836,INE325C01035
DONEAR,EQ,93.9,95.9,93.0,93.85,94.05,93.35,212081,19976681.95,10-NOV-2023,2169,INE668D01028
DPABHUSHAN,EQ,634.0,652.95,620.05,628.8,630.7,622.45,16262,10349833.05,10-NOV-2023,1035,INE266Y01019
DPSCLTD,EQ,22.05,24.0,21.0,22.55,22.55,20.5,15216519,341142435.7,10-NOV-2023,20203,INE360C01024
DPWIRES,EQ,595.3,617.85,591.0,599.0,599.5,625.4,143479,86881666.05,10-NOV-2023,14681,INE864X01013
DRCSYSTEMS,EQ,41.4,41.95,40.6,40.95,41.0,41.4,15933,652670.95,10-NOV-2023,206,INE03RS01027
DREAMFOLKS,EQ,509.7,509.7,501.85,503.8,503.5,510.1,122134,61726450.1,10-NOV-2023,7882,INE0JS101016
DREDGECORP,EQ,474.05,485.3,474.05,483.9,482.85,477.7,70702,34045532.6,10-NOV-2023,4544,INE506A01018
DRREDDY,EQ,5439.95,5450.7,5372.0,5424.9,5423.8,5457.95,228984,1240259187.6,10-NOV-2023,27559,INE089A01023
DSPBANKETF,EQ,45.93,45.93,43.8,44.19,44.22,43.94,556,24460.1,10-NOV-2023,70,INF740KA1RX3
DSPGOLDETF,EQ,60.2,60.2,59.9,59.95,60.15,59.9,24990,1501682.65,10-NOV-2023,87,INF740KA1SW3
DSPITETF,EQ,30.8,30.92,30.68,30.87,30.85,31.02,4671,143900.48,10-NOV-2023,64,INF740KA1SX1
DSPN50ETF,EQ,197.56,198.32,197.31,198.32,198.32,197.96,202,39967.54,10-NOV-2023,22,INF740KA1CL0
DSPNEWETF,EQ,240.36,245.0,239.81,240.51,242.0,245.0,15486,3724125.96,10-NOV-2023,132,INF740KA1QK2
DSPPSBKETF,EQ,49.8,50.01,49.8,50.01,50.01,49.41,4047,202388.71,10-NOV-2023,16,INF740KA1SY9
DSPPVBKETF,EQ,22.79,22.88,22.69,22.88,22.88,22.84,8559,194395.26,10-NOV-2023,32,INF740KA1TA7
DSPQ50ETF,EQ,191.32,191.4,189.9,190.32,191.13,191.7,4454,848105.88,10-NOV-2023,71,INF740KA1QL0
DSPSENXETF,EQ,66.13,66.13,64.6,64.95,64.95,64.83,54,3514.24,10-NOV-2023,13,INF740KA1SZ6
DSPSILVETF,EQ,69.8,70.39,69.8,70.11,70.1,69.57,318041,22321174.67,10-NOV-2023,89,INF740KA1RE3
DSSL,EQ,656.95,675.0,656.95,666.5,670.0,656.95,20017,13347172.8,10-NOV-2023,2162,INE417B01040
DTIL,EQ,217.2,221.8,216.05,218.2,218.25,224.05,11056,2420445.7,10-NOV-2023,439,INE341R01014
DUCON,EQ,8.2,8.3,7.6,8.3,8.3,7.95,1247062,10160851.4,10-NOV-2023,1673,INE741L01018
