SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BCLIND,EQ,53.5,54.8,53.0,53.7,53.75,51.8,1706548,91748492.4,15-NOV-2023,9501,INE412G01024
BDL,EQ,1092.0,1098.6,1068.2,1089.7,1090.0,1082.75,598783,649304366.8,15-NOV-2023,25406,INE171Z01018
BECTORFOOD,EQ,1345.0,1362.0,1296.8,1315.5,1313.0,1339.75,307493,407070896.8,15-NOV-2023,20248,INE495P01012
BEL,EQ,144.5,145.4,142.5,143.05,143.25,143.4,11440473,1641650907.45,15-NOV-2023,78149,INE263A01024
BEML,EQ,2240.0,2275.0,2220.1,2269.9,2271.0,2211.8,188976,425651544.55,15-NOV-2023,18050,INE258A01016
BEPL,EQ,88.8,89.4,87.65,88.1,88.25,88.25,487850,43040830.4,15-NOV-2023,4642,INE922A01025
BERGEPAINT,EQ,578.7,578.9,569.65,575.3,575.1,575.9,863431,495305448.4,15-NOV-2023,25076,INE463A01038
BFINVEST,EQ,498.0,504.0,495.1,497.4,497.35,496.35,18860,9428452.05,15-NOV-2023,1563,INE878K01010
BFSI,EQ,19.8,20.19,19.8,20.03,20.04,19.86,98861,1980359.0,15-NOV-2023,645,INF769K01HI8
BFUTILITIE,EQ,642.9,643.0,615.75,621.45,623.5,633.45,105096,65900296.1,15-NOV-2023,4469,INE243D01012
BGRENERGY,EQ,73.35,74.4,72.8,73.05,73.0,72.9,269164,19770356.7,15-NOV-2023,1921,INE661I01014
BHAGCHEM,EQ,1646.85,1655.0,1607.4,1623.95,1615.0,1622.5,3615,5908421.75,15-NOV-2023,472,INE414D01019
BHAGERIA,EQ,153.0,153.0,146.5,148.2,146.8,149.7,18441,2751162.5,15-NOV-2023,518,INE354C01027
BHARATFORG,EQ,1041.0,1064.0,1036.75,1061.8,1061.0,1031.2,1213644,1273032917.1,15-NOV-2023,49572,INE465A01025
BHARATGEAR,EQ,116.5,116.5,114.2,114.5,115.0,115.3,24971,2866809.5,15-NOV-2023,515,INE561C01019
BHARATRAS,EQ,9160.0,9160.0,9011.0,9042.75,9060.0,9034.3,692,6263806.6,15-NOV-2023,353,INE838B01013
BHARATWIRE,EQ,285.0,286.7,280.1,282.95,283.0,283.05,197676,56040807.25,15-NOV-2023,4480,INE316L01019
BHARTIARTL,EQ,948.0,952.7,936.2,950.0,949.0,935.0,4816316,4558496943.1,15-NOV-2023,119272,INE397D01024
BHEL,EQ,138.0,138.35,135.3,137.4,137.3,136.5,24142281,3305126688.05,15-NOV-2023,88559,INE257A01026
BIGBLOC,EQ,156.3,157.0,153.0,154.65,154.85,154.0,44553,6871225.2,15-NOV-2023,1826,INE412U01025
BIKAJI,EQ,524.9,553.0,516.3,549.45,549.95,520.0,1545656,836675688.8,15-NOV-2023,50475,INE00E101023
BIL,EQ,245.05,252.5,237.2,248.7,247.0,238.0,29275,7210752.6,15-NOV-2023,932,INE828A01016
BIOCON,EQ,231.5,231.75,228.45,229.1,228.85,227.35,3215676,737791836.6,15-NOV-2023,45529,INE376G01013
BIOFILCHEM,EQ,49.4,49.6,49.0,49.25,49.25,48.6,10089,496637.35,15-NOV-2023,326,INE829A01014
BIRLACABLE,EQ,277.65,277.85,272.3,274.35,275.0,272.25,59293,16284325.05,15-NOV-2023,2295,INE800A01015
BIRLACORPN,EQ,1284.0,1303.95,1269.0,1274.75,1274.85,1274.15,61112,78659769.1,15-NOV-2023,7078,INE340A01012
BIRLAMONEY,EQ,110.35,111.5,108.5,109.7,110.0,109.45,314052,34542811.2,15-NOV-2023,4292,INE865C01022
BLAL,EQ,158.1,160.0,156.7,157.75,157.65,157.2,229049,36141811.1,15-NOV-2023,3010,INE0N7W01012
BLBLIMITED,EQ,22.1,22.5,21.65,21.85,21.9,21.75,81739,1806131.0,15-NOV-2023,446,INE791A01024
BLISSGVS,EQ,132.2,136.0,127.05,131.9,130.85,130.4,1648158,217440667.3,15-NOV-2023,10698,INE416D01022
BLKASHYAP,EQ,65.75,66.5,65.3,65.6,65.35,65.1,320478,21108593.65,15-NOV-2023,1614,INE350H01032
BLS,EQ,274.9,277.5,271.6,272.9,273.6,271.95,1205140,330215237.2,15-NOV-2023,16012,INE153T01027
BLUEDART,EQ,6750.45,6849.95,6724.85,6816.35,6770.0,6750.45,10044,68514287.45,15-NOV-2023,3995,INE233B01017
BLUEJET,EQ,403.75,406.9,391.35,392.55,392.1,400.25,444278,176924920.95,15-NOV-2023,12113,INE0KBH01020
BLUESTARCO,EQ,959.7,981.5,957.05,967.1,964.8,959.7,255675,248459139.05,15-NOV-2023,27623,INE472A01039
BODALCHEM,EQ,75.95,76.15,74.25,74.4,74.6,75.3,224232,16804496.35,15-NOV-2023,2158,INE338D01028
BOMDYEING,EQ,158.2,161.7,157.6,158.55,158.7,157.0,2044039,327023123.05,15-NOV-2023,13565,INE032A01023
BOROLTD,EQ,414.0,414.0,404.85,408.5,407.5,406.95,77476,31748384.15,15-NOV-2023,5675,INE02PY01013
BORORENEW,EQ,430.15,433.2,425.2,427.65,427.25,427.2,163628,70156123.9,15-NOV-2023,9342,INE666D01022
BOSCHLTD,EQ,19550.0,19785.0,19500.0,19722.4,19691.15,19476.4,27938,549315721.3,15-NOV-2023,6077,INE323A01026
BPCL,EQ,388.0,393.4,387.15,392.55,391.8,387.1,5633125,2202107053.25,15-NOV-2023,69476,INE029A01011
BRIGADE,EQ,719.4,738.0,704.7,736.0,733.2,702.9,550448,399922558.0,15-NOV-2023,26066,INE791I01019
BRITANNIA,EQ,4723.0,4725.0,4667.4,4710.8,4705.0,4696.35,269650,1266458936.7,15-NOV-2023,38168,INE216A01030
BRNL,EQ,40.9,41.3,40.35,40.75,40.55,40.85,68311,2778349.65,15-NOV-2023,562,INE727S01012
BSE,EQ,2379.0,2383.0,2245.5,2302.35,2302.0,2321.9,3193144,7426743149.95,15-NOV-2023,149190,INE118H01025
BSHSL,EQ,244.7,248.9,240.15,241.4,241.5,244.65,13026,3175067.25,15-NOV-2023,469,INE032Z01020
BSL,EQ,182.0,182.0,177.3,179.85,180.0,177.1,5529,996674.5,15-NOV-2023,321,INE594B01012
BSLGOLDETF,EQ,54.23,55.26,54.2,54.44,54.45,54.05,12055,655615.19,15-NOV-2023,269,INF209KB18D3
BSLNIFTY,EQ,22.75,22.75,22.13,22.31,22.37,22.1,526325,11743195.4,15-NOV-2023,1630,INF209KB19D1
BSLSENETFG,EQ,63.84,64.34,63.84,64.06,64.06,63.62,735,47169.05,15-NOV-2023,50,INF209KB10E8
BSOFT,EQ,591.95,616.5,590.05,612.45,615.85,583.25,4323893,2616147188.85,15-NOV-2023,65755,INE836A01035
BTML,EQ,164.95,164.95,159.0,160.05,160.0,162.55,43191,7042550.65,15-NOV-2023,726,INE0EEJ01015
BURNPUR,EQ,7.85,8.0,7.85,8.0,8.0,7.65,509142,4052024.35,15-NOV-2023,456,INE817H01014
BUTTERFLY,EQ,1078.05,1080.15,1063.0,1064.65,1064.0,1079.1,4637,4960558.7,15-NOV-2023,567,INE295F01017
BYKE,EQ,57.3,57.3,57.3,57.3,57.3,54.6,100629,5766041.7,15-NOV-2023,277,INE319B01014
CALSOFT,EQ,13.85,13.95,13.55,13.65,13.85,13.8,39391,541154.95,15-NOV-2023,603,INE526B01014
CAMLINFINE,EQ,131.25,132.45,128.75,129.7,129.9,130.55,307054,40039910.9,15-NOV-2023,4106,INE052I01032
CAMPUS,EQ,260.95,261.8,255.5,258.05,258.15,259.15,873333,225307844.0,15-NOV-2023,16230,INE278Y01022
CAMS,EQ,2800.0,2863.25,2775.0,2804.45,2813.0,2683.1,1308922,3682320817.6,15-NOV-2023,82573,INE596I01012
CANBK,EQ,408.0,411.0,406.15,407.4,407.9,404.45,6863624,2803125267.3,15-NOV-2023,55709,INE476A01014
CANFINHOME,EQ,755.9,764.8,750.25,752.3,752.9,748.7,606512,458816334.3,15-NOV-2023,9979,INE477A01020
CANTABIL,EQ,202.0,207.5,201.0,204.1,205.0,202.35,107370,21956179.4,15-NOV-2023,4588,INE068L01024
CAPACITE,EQ,229.4,250.0,222.15,245.3,243.4,236.5,6115889,1461465813.8,15-NOV-2023,58445,INE264T01014
CAPLIPOINT,EQ,1284.0,1337.8,1252.05,1313.15,1310.0,1262.05,345283,448274458.7,15-NOV-2023,22875,INE475E01026
CAPTRUST,EQ,97.95,99.55,97.5,97.9,98.15,97.95,7547,743491.8,15-NOV-2023,332,INE707C01018
CARBORUNIV,EQ,1075.0,1093.9,1075.0,1088.25,1090.0,1069.35,95368,103510417.45,15-NOV-2023,11009,INE120A01034
CAREERP,EQ,221.0,221.2,216.0,216.9,216.0,218.75,47274,10355848.25,15-NOV-2023,5011,INE521J01018
CARERATING,EQ,853.15,864.4,845.55,850.3,851.5,856.45,76381,65305841.45,15-NOV-2023,6414,INE752H01013
CARTRADE,EQ,864.75,877.0,848.6,852.1,854.9,855.6,188136,162381882.8,15-NOV-2023,11629,INE290S01011
CARYSIL,EQ,894.85,895.0,845.8,869.2,869.0,887.1,203329,175473453.65,15-NOV-2023,9590,INE482D01024
CASTROLIND,EQ,135.85,135.9,134.0,134.7,134.5,134.25,1062994,143023460.2,15-NOV-2023,10969,INE172A01027
CCL,EQ,633.35,636.7,629.35,635.0,634.0,633.35,54357,34436203.3,15-NOV-2023,4765,INE421D01022
CDSL,EQ,1869.0,1880.0,1800.0,1811.9,1820.0,1843.8,2994626,5481830081.85,15-NOV-2023,109595,INE736A01011
CEATLTD,EQ,2146.6,2153.9,2105.05,2114.25,2115.75,2110.2,229063,486425986.0,15-NOV-2023,14992,INE482A01020
CELLO,EQ,790.0,798.9,780.25,787.45,786.1,785.85,774158,611797844.55,15-NOV-2023,31689,INE0LMW01024
CENTENKA,EQ,419.85,423.6,414.0,421.2,422.45,415.35,38117,15951507.05,15-NOV-2023,2125,INE485A01015
CENTRALBK,EQ,47.65,47.75,46.7,47.35,47.4,46.85,19247985,909372122.6,15-NOV-2023,24910,INE483A01010
CENTRUM,EQ,32.0,32.8,31.15,32.25,32.3,31.3,2787241,89555676.55,15-NOV-2023,6122,INE660C01027
CENTURYPLY,EQ,638.15,647.9,637.0,639.6,638.0,638.15,67351,43209800.75,15-NOV-2023,6337,INE348B01021
CENTURYTEX,EQ,1200.05,1249.9,1200.05,1235.1,1235.75,1204.2,377974,467138211.6,15-NOV-2023,17468,INE055A01016
CERA,EQ,8988.4,8988.4,8749.05,8771.35,8775.0,8880.0,17514,154522264.95,15-NOV-2023,6781,INE739E01017
CESC,EQ,90.9,92.8,89.8,91.3,91.45,90.15,5891782,539082513.65,15-NOV-2023,22551,INE486A01021
CGCL,EQ,759.35,768.5,747.05,751.95,753.0,755.55,90530,68611222.05,15-NOV-2023,3314,INE180C01026
CGPOWER,EQ,388.4,397.5,379.0,394.3,393.7,382.65,1998162,775402413.25,15-NOV-2023,38352,INE067A01029
CHALET,EQ,602.3,603.65,592.0,596.85,596.0,595.7,69231,41276075.8,15-NOV-2023,6726,INE427F01016
CHAMBLFERT,EQ,303.4,306.5,303.0,304.75,304.1,300.85,2426532,738869961.15,15-NOV-2023,23830,INE085A01013
CHEMBOND,EQ,448.25,452.0,438.05,438.65,439.0,441.7,25692,11392747.95,15-NOV-2023,2619,INE995D01025
CHEMCON,EQ,270.05,271.7,264.1,265.85,266.35,267.45,47946,12819511.6,15-NOV-2023,2179,INE03YM01018
CHEMFAB,EQ,373.0,373.0,362.4,367.1,367.5,365.6,12985,4765461.45,15-NOV-2023,1046,INE783X01023
CHEMPLASTS,EQ,449.7,450.8,444.3,449.25,446.5,443.5,115987,51770034.45,15-NOV-2023,5326,INE488A01050
CHENNPETRO,EQ,592.05,645.0,590.3,638.95,644.0,586.15,5896752,3669677404.2,15-NOV-2023,95871,INE178A01016
CHEVIOT,EQ,1250.0,1253.5,1225.0,1228.85,1229.9,1240.35,7740,9564515.9,15-NOV-2023,1479,INE974B01016
CHOICEIN,EQ,454.0,455.65,440.15,442.8,442.0,449.25,433054,192955224.2,15-NOV-2023,9718,INE102B01014
CHOLAFIN,EQ,1165.0,1174.6,1154.0,1166.75,1169.0,1148.9,1514890,1765519231.25,15-NOV-2023,56576,INE121A01024
CHOLAHLDNG,EQ,1150.0,1150.0,1109.45,1116.65,1117.0,1136.75,68121,76634233.95,15-NOV-2023,11052,INE149A01033
CIEINDIA,EQ,492.75,498.0,487.35,494.55,493.7,485.2,670593,331007564.95,15-NOV-2023,20793,INE536H01010
CIGNITITEC,EQ,1119.45,1119.45,1090.1,1097.25,1095.0,1107.3,95392,105010608.2,15-NOV-2023,7906,INE675C01017
CIPLA,EQ,1260.0,1260.0,1237.7,1241.75,1240.0,1240.55,1323010,1644027866.75,15-NOV-2023,81230,INE059A01026
CLEAN,EQ,1394.7,1396.9,1371.0,1372.8,1374.5,1386.9,51859,71671874.35,15-NOV-2023,6583,INE227W01023
CLEDUCATE,EQ,88.0,88.0,84.0,84.3,84.15,86.55,229215,19442970.3,15-NOV-2023,4030,INE201M01029
CLSEL,EQ,213.95,216.0,211.1,214.0,213.05,210.5,112650,24050763.05,15-NOV-2023,4139,INE419D01026
CMSINFO,EQ,381.95,382.9,378.3,381.15,381.75,377.9,342646,130349124.2,15-NOV-2023,9644,INE925R01014
COALINDIA,EQ,359.0,359.0,348.6,350.6,351.15,349.35,35092206,12373742552.8,15-NOV-2023,175424,INE522F01014
COASTCORP,EQ,267.5,267.5,243.05,248.85,249.9,267.5,104936,26329278.8,15-NOV-2023,4774,INE377E01016
COCHINSHIP,EQ,1063.9,1108.5,1050.8,1098.25,1098.4,1053.8,3937232,4289280871.6,15-NOV-2023,90646,INE704P01017
COFFEEDAY,EQ,47.6,48.0,46.3,46.6,46.8,47.25,2689567,125886320.6,15-NOV-2023,7381,INE335K01011
COFORGE,EQ,5145.7,5354.55,5125.2,5343.25,5339.0,5085.2,467034,2462566987.7,15-NOV-2023,54751,INE591G01017
COLPAL,EQ,2144.6,2146.0,2113.8,2136.65,2134.95,2127.5,239749,510166340.1,15-NOV-2023,32489,INE259A01022
COMPUSOFT,EQ,24.2,24.3,23.5,23.6,23.5,23.85,183303,4383672.2,15-NOV-2023,1543,INE453B01029
CONCOR,EQ,740.0,761.25,737.85,755.55,756.45,737.55,1248206,941159128.9,15-NOV-2023,42867,INE111A01025
CONCORDBIO,EQ,1319.95,1377.0,1305.95,1362.8,1361.0,1303.1,282852,380151802.65,15-NOV-2023,37062,INE338H01029
CONFIPET,EQ,87.9,88.65,86.1,86.55,86.9,86.6,981865,85632464.7,15-NOV-2023,5822,INE552D01024
CONSOFINVT,EQ,198.95,199.2,191.15,191.55,191.25,193.25,86394,16804571.45,15-NOV-2023,3357,INE025A01027
CONSUMBEES,EQ,94.25,94.97,94.2,94.9,94.9,94.04,48028,4544452.06,15-NOV-2023,547,INF204KA1LD7
CONTROLPR,EQ,875.0,932.2,875.0,906.95,905.0,866.15,128480,116878672.3,15-NOV-2023,12799,INE663B01015
CORALFINAC,EQ,45.05,45.6,44.55,44.85,44.7,44.85,137717,6190441.9,15-NOV-2023,1703,INE558D01021
CORDSCABLE,EQ,116.1,116.7,112.25,114.5,114.45,115.6,87526,9989264.75,15-NOV-2023,1223,INE792I01017
COROMANDEL,EQ,1121.6,1121.6,1103.4,1115.25,1117.9,1111.55,154847,172340863.8,15-NOV-2023,13515,INE169A01031
COSMOFIRST,EQ,647.9,647.9,626.0,630.8,634.9,639.6,43146,27449471.65,15-NOV-2023,3403,INE757A01017
COUNCODOS,EQ,4.5,4.55,4.4,4.45,4.45,4.45,56087,251245.0,15-NOV-2023,168,INE695B01025
CPSEETF,EQ,58.35,58.35,56.41,56.93,57.15,56.65,1467527,83764331.63,15-NOV-2023,5784,INF457M01133
CRAFTSMAN,EQ,4835.0,4887.9,4787.35,4805.75,4809.5,4798.05,35088,168861786.15,15-NOV-2023,7991,INE00LO01017
CREATIVE,EQ,711.15,724.45,701.2,714.1,713.0,711.15,23866,17029971.95,15-NOV-2023,2289,INE985W01018
CREATIVEYE,EQ,4.1,4.1,3.95,3.95,3.95,4.35,8239,32824.0,15-NOV-2023,27,INE230B01021
CREDITACC,EQ,1725.0,1725.0,1670.0,1674.6,1672.95,1723.95,213498,360628247.2,15-NOV-2023,15022,INE741K01010
CREST,EQ,325.45,329.0,305.0,307.55,307.95,325.45,246018,77331973.15,15-NOV-2023,11701,INE559D01011
CRISIL,EQ,4167.1,4238.0,4130.0,4162.15,4155.0,4146.35,29994,125270016.0,15-NOV-2023,6550,INE007A01025
CROMPTON,EQ,281.5,283.9,279.2,282.2,281.5,278.6,2788028,783755492.35,15-NOV-2023,30601,INE299U01018
CROWN,EQ,74.15,77.6,72.8,77.6,77.6,73.95,29675,2267919.1,15-NOV-2023,399,INE491V01019
CSBBANK,EQ,369.0,380.0,361.0,362.25,362.8,365.55,310003,113204490.65,15-NOV-2023,11267,INE679A01013
CSLFINANCE,EQ,406.2,413.9,396.3,403.95,407.0,406.4,172192,69844945.75,15-NOV-2023,8798,INE718F01018
CTE,EQ,65.35,66.9,65.1,65.35,65.3,65.35,56524,3733370.4,15-NOV-2023,713,INE627H01017
CUB,EQ,144.0,145.5,142.75,143.75,143.5,143.35,4669080,672360781.4,15-NOV-2023,20862,INE491A01021
CUBEXTUB,EQ,66.9,67.4,62.15,64.05,64.2,65.1,369516,23959225.05,15-NOV-2023,4194,INE144D01012
CUMMINSIND,EQ,1785.0,1830.1,1780.0,1826.75,1830.0,1778.45,672912,1220308494.4,15-NOV-2023,44242,INE298A01020
CUPID,EQ,916.0,922.95,869.95,880.1,876.15,901.15,322981,285849408.2,15-NOV-2023,12373,INE509F01011
CYBERTECH,EQ,147.0,147.0,143.1,144.15,144.75,144.4,51983,7535731.6,15-NOV-2023,1121,INE214A01019
CYIENT,EQ,1684.75,1693.05,1654.0,1677.75,1682.0,1668.05,424831,713407762.15,15-NOV-2023,28814,INE136B01020
CYIENTDLM,EQ,679.95,679.95,647.3,667.4,670.0,637.0,414144,274882548.6,15-NOV-2023,20546,INE055S01018
DABUR,EQ,523.05,527.5,516.7,526.0,524.75,530.1,3398705,1782658656.75,15-NOV-2023,63642,INE016A01026
DALBHARAT,EQ,2190.5,2190.5,2117.0,2122.2,2122.0,2110.5,466308,997237075.45,15-NOV-2023,32466,INE00R701025
DALMIASUG,EQ,449.75,451.2,442.05,443.7,443.05,445.55,62069,27642453.95,15-NOV-2023,4366,INE495A01022
DAMODARIND,EQ,51.7,51.7,50.4,50.6,50.5,50.25,29460,1497185.0,15-NOV-2023,292,INE497D01022
DATAMATICS,EQ,575.0,579.4,568.4,575.8,575.25,568.25,96794,55650412.55,15-NOV-2023,7777,INE365B01017
DATAPATTNS,EQ,1877.5,1898.0,1850.0,1856.25,1855.0,1868.5,118424,221559066.85,15-NOV-2023,11941,INE0IX101010
DBCORP,EQ,294.1,310.0,294.1,295.4,294.5,293.6,315086,94815567.4,15-NOV-2023,14518,INE950I01011
DBL,EQ,402.3,427.7,401.75,422.75,424.0,398.35,4781970,1991858057.75,15-NOV-2023,65093,INE917M01012
DBOL,EQ,159.05,160.6,156.2,156.95,157.0,158.45,148594,23409492.65,15-NOV-2023,3729,INE0I3401014
DBREALTY,EQ,193.7,201.9,186.45,198.55,197.0,189.35,5598359,1089742585.7,15-NOV-2023,25365,INE879I01012
DCAL,EQ,162.0,163.95,158.85,160.6,161.25,161.0,364844,58809316.9,15-NOV-2023,5917,INE385W01011
DCBBANK,EQ,114.5,115.15,112.9,113.05,113.15,113.0,2511456,285490350.0,15-NOV-2023,12300,INE503A01015
DCM,EQ,72.6,74.15,72.5,73.05,72.9,72.4,38462,2822754.25,15-NOV-2023,527,INE498A01018
DCMNVL,EQ,164.3,165.85,162.25,163.1,163.9,164.5,18117,2975673.15,15-NOV-2023,375,INE08KP01019
DCMSHRIRAM,EQ,905.0,905.9,890.1,902.65,904.5,883.4,41397,37234938.1,15-NOV-2023,4053,INE499A01024
DCMSRIND,EQ,129.0,135.75,128.95,135.75,135.75,123.45,625498,84063260.1,15-NOV-2023,3692,INE843D01027
DCW,EQ,53.25,53.7,52.45,52.65,52.65,52.7,1491931,78926718.35,15-NOV-2023,4917,INE500A01029
DCXINDIA,EQ,290.05,321.0,288.0,317.95,320.0,287.0,3676143,1136944728.8,15-NOV-2023,60630,INE0KL801015
DECCANCE,EQ,500.0,503.0,485.0,491.95,494.8,496.95,17088,8453492.5,15-NOV-2023,1116,INE583C01021
DEEPAKFERT,EQ,612.9,621.5,612.5,615.0,614.05,611.3,259742,160176442.85,15-NOV-2023,8766,INE501A01019
DEEPAKNTR,EQ,2125.0,2136.0,2112.1,2119.6,2118.0,2113.35,131703,279716764.0,15-NOV-2023,10826,INE288B01029
DEEPENR,EQ,143.0,146.65,140.0,146.65,146.65,139.7,9946,1436053.8,15-NOV-2023,254,INE677H01012
DEEPINDS,EQ,257.35,257.35,252.95,254.45,254.0,253.6,97886,24923928.55,15-NOV-2023,3374,INE0FHS01024
DELHIVERY,EQ,408.0,412.95,400.6,411.35,411.75,404.4,926172,377679446.8,15-NOV-2023,43074,INE148O01028
DELPHIFX,EQ,368.35,375.0,343.8,349.5,348.0,364.6,1573,553342.15,15-NOV-2023,197,INE726L01019
DELTACORP,EQ,142.0,142.4,140.55,141.2,140.65,140.25,1573321,222281183.15,15-NOV-2023,10563,INE124G01033
DEN,EQ,54.2,59.75,54.2,58.9,59.15,53.85,21281150,1235923114.45,15-NOV-2023,47700,INE947J01015
DENORA,EQ,1788.0,1798.0,1768.4,1773.9,1770.0,1770.5,17113,30479507.55,15-NOV-2023,2886,INE244A01016
DEVIT,EQ,135.05,138.95,135.05,138.5,138.95,135.35,36211,4974092.3,15-NOV-2023,586,INE060X01026
DEVYANI,EQ,184.95,184.95,180.7,182.25,182.5,182.65,1934220,351732424.6,15-NOV-2023,38787,INE872J01023
DGCONTENT,EQ,20.1,20.1,19.0,19.2,19.1,19.55,11037,213059.95,15-NOV-2023,129,INE03JI01017
DHAMPURSUG,EQ,263.7,264.6,260.65,262.15,261.05,261.35,222989,58386245.85,15-NOV-2023,6783,INE041A01016
DHANBANK,EQ,31.25,31.5,30.0,30.3,30.5,30.7,4236543,130582955.3,15-NOV-2023,7622,INE680A01011
DHANI,EQ,39.4,40.25,39.05,39.55,39.5,39.3,729418,28983357.25,15-NOV-2023,2877,INE274G01010
DHANUKA,EQ,878.0,900.0,860.35,884.45,888.0,857.5,149824,131016020.35,15-NOV-2023,11402,INE435G01025
DHARMAJ,EQ,249.0,250.65,244.55,246.35,248.0,245.85,76565,18899437.4,15-NOV-2023,2669,INE00OQ01016
DHRUV,EQ,62.0,62.3,60.2,61.0,61.0,60.95,31860,1941581.75,15-NOV-2023,372,INE506Z01015
DHUNINV,EQ,960.0,983.7,937.55,956.5,953.0,943.25,5518,5304119.1,15-NOV-2023,819,INE320L01011
DIAMINESQ,EQ,465.1,472.45,463.55,464.6,464.0,465.1,4455,2081301.6,15-NOV-2023,761,INE591D01014
DIAMONDYD,EQ,803.3,819.95,803.3,808.05,807.2,803.3,13268,10774084.6,15-NOV-2023,1427,INE393P01035
DICIND,EQ,426.05,436.4,426.05,430.15,433.0,432.2,2532,1091097.15,15-NOV-2023,180,INE303A01010
DIGISPICE,EQ,31.15,31.45,30.0,30.25,30.3,30.9,193038,5892719.05,15-NOV-2023,696,INE927C01020
DISHTV,EQ,18.1,18.2,17.6,17.65,17.7,17.8,20594782,367727622.6,15-NOV-2023,9267,INE836F01026
DIVGIITTS,EQ,1080.0,1099.0,1066.0,1088.1,1097.0,1069.7,16093,17451838.65,15-NOV-2023,2406,INE753U01022
DIVISLAB,EQ,3534.95,3540.0,3501.25,3536.85,3535.0,3510.0,256472,903980542.2,15-NOV-2023,36583,INE361B01024
DIVOPPBEES,EQ,60.8,60.8,58.55,59.9,59.94,59.05,33467,2001237.44,15-NOV-2023,803,INF204KA1MS3
DIXON,EQ,5250.0,5364.95,5244.15,5254.25,5250.8,5233.8,403413,2134977431.4,15-NOV-2023,40625,INE935N01020
DJML,EQ,162.15,162.15,158.0,160.0,160.0,159.0,1319,210996.9,15-NOV-2023,201,INE0B1K01014
DLF,EQ,614.1,624.45,612.05,622.1,621.75,608.4,3886884,2408253170.9,15-NOV-2023,76374,INE271C01023
DLINKINDIA,EQ,309.9,321.0,309.0,316.1,317.0,307.45,290406,91666531.75,15-NOV-2023,10876,INE250K01012
DMART,EQ,3810.0,3814.95,3750.1,3791.95,3788.45,3798.45,372291,1403424447.5,15-NOV-2023,45871,INE192R01011
DMCC,EQ,294.15,303.3,292.1,293.5,294.75,293.3,15616,4635473.5,15-NOV-2023,1106,INE505A01010
DODLA,EQ,755.0,826.15,752.85,813.0,813.0,745.95,1041905,831293008.7,15-NOV-2023,58399,INE021O01019
DOLATALGO,EQ,67.5,69.45,65.85,67.55,67.45,65.5,1337344,90234621.8,15-NOV-2023,7317,INE966A01022
DOLLAR,EQ,447.8,450.0,441.0,444.3,445.0,442.15,59000,26251204.5,15-NOV-2023,4913,INE325C01035
DONEAR,EQ,98.8,98.8,95.6,96.05,96.05,97.45,97988,9451066.7,15-NOV-2023,1402,INE668D01028
DPABHUSHAN,EQ,620.0,627.8,589.75,591.45,589.75,620.75,15709,9470003.8,15-NOV-2023,846,INE266Y01019
DPSCLTD,EQ,26.35,27.45,24.65,24.95,24.7,26.25,3458301,89624734.95,15-NOV-2023,8320,INE360C01024
DPWIRES,EQ,596.45,605.45,592.25,600.95,598.15,594.65,59206,35459129.4,15-NOV-2023,6147,INE864X01013
DRCSYSTEMS,EQ,41.45,44.9,40.85,44.15,44.3,41.35,323912,13958831.6,15-NOV-2023,1717,INE03RS01027
DREAMFOLKS,EQ,509.8,517.0,506.55,507.65,508.0,506.2,147621,75465614.2,15-NOV-2023,7972,INE0JS101016
DREDGECORP,EQ,485.0,491.0,477.25,485.85,490.0,477.4,114592,55340452.7,15-NOV-2023,5900,INE506A01018
DRREDDY,EQ,5430.95,5455.15,5405.0,5419.95,5415.0,5419.85,284481,1544250123.85,15-NOV-2023,37480,INE089A01023
DSPBANKETF,EQ,43.25,44.61,43.25,44.48,44.51,44.13,4931,219499.77,15-NOV-2023,94,INF740KA1RX3
DSPGOLDETF,EQ,60.55,60.55,59.6,60.2,60.05,59.35,4699,282906.5,15-NOV-2023,86,INF740KA1SW3
DSPITETF,EQ,31.19,31.73,31.19,31.7,31.57,30.72,64820,2046159.51,15-NOV-2023,218,INF740KA1SX1
DSPN50ETF,EQ,199.81,201.27,199.81,200.91,201.11,198.13,976,195687.99,15-NOV-2023,37,INF740KA1CL0
DSPNEWETF,EQ,249.0,249.0,242.76,243.89,243.27,241.73,3308,806094.1,15-NOV-2023,112,INF740KA1QK2
DSPPSBKETF,EQ,52.21,52.27,51.69,51.79,51.99,51.56,2836,147625.39,15-NOV-2023,49,INF740KA1SY9
DSPPVBKETF,EQ,23.05,23.22,23.01,23.01,23.01,22.86,2865,66163.78,15-NOV-2023,39,INF740KA1TA7
DSPQ50ETF,EQ,192.82,192.82,191.68,192.32,192.48,191.05,1024,196929.05,15-NOV-2023,66,INF740KA1QL0
DSPSENXETF,EQ,65.46,65.87,65.46,65.84,65.84,65.0,519,34003.73,15-NOV-2023,9,INF740KA1SZ6
DSPSILVETF,EQ,70.54,71.4,68.83,70.87,70.72,68.81,17960,1275592.56,15-NOV-2023,86,INF740KA1RE3
DSSL,EQ,670.0,677.6,660.0,660.75,660.05,666.1,22301,14840390.55,15-NOV-2023,2399,INE417B01040
DTIL,EQ,223.3,225.0,218.0,219.8,220.0,219.45,7219,1602348.95,15-NOV-2023,426,INE341R01014
